ID	LID	DOCULECT	CONCEPT	VALUE	COGID
1769	Allen2007-1769	Qiliqiao	push	ma³⁵	129
1770	Allen2007-1770	Yunlong	push	ma³⁵	129
1771	Allen2007-1771	Xiangyun	push	tsʰu⁵⁵/ma³⁵	130
1772	Allen2007-1772	Luobenzhuo	push	pʰa⁵⁵	131
1773	Allen2007-1773	Zhoucheng	push	ma³⁵	129
4536	0	Xiangyun	push		129
1972	Allen2007-1972	Jianchuan	put out to pasture	xã⁵⁵	161
1973	Allen2007-1973	Eryuan	put out to pasture	xa⁵⁵	161
1974	Allen2007-1974	Heqing	put out to pasture	xʰã⁵⁵	161
1975	Allen2007-1975	Lanping	put out to pasture	xã⁵⁵	161
1976	Allen2007-1976	Qiliqiao	put out to pasture	xa⁵⁵	161
1977	Allen2007-1977	Yunlong	put out to pasture	xa⁵⁵	161
1978	Allen2007-1978	Xiangyun	put out to pasture	xã⁵⁵	161
1979	Allen2007-1979	Luobenzhuo	put out to pasture	mæ⁴²	162
1980	Allen2007-1980	Zhoucheng	put out to pasture	xa⁵⁵	161
2377	Allen2007-2377	Jianchuan	quarrel	sa⁵⁵ɯ⁴⁴	222
2378	Allen2007-2378	Eryuan	quarrel	sa⁵⁵xɛ⁴⁴/sa⁵⁵pe³⁵	223
2379	Allen2007-2379	Heqing	quarrel	sua⁴⁴tɕa⁴⁴	224
2380	Allen2007-2380	Lanping	quarrel	sã⁴⁴tʰo³³/ɯ⁴⁴	225
2381	Allen2007-2381	Qiliqiao	quarrel	sa⁵⁵ɯ⁴⁴	222
2382	Allen2007-2382	Yunlong	quarrel	sa⁵⁵xɛ⁴⁴	223
2383	Allen2007-2383	Xiangyun	quarrel	ou⁴⁴tɕa⁴⁴	227
2384	Allen2007-2384	Luobenzhuo	quarrel	sao⁵⁵χa⁵⁵	223
2385	Allen2007-2385	Zhoucheng	quarrel	sa⁵⁵ɯ⁴⁴	222
4537	0	Eryuan	quarrel		226
4538	0	Lanping	quarrel		228
3970	Allen2007-3970	Jianchuan	quickly	tɕi⁴²tsua⁴²	519
3971	Allen2007-3971	Eryuan	quickly	tɕi⁴²tsua⁴²	519
3972	Allen2007-3972	Heqing	quickly	tɕi⁴²tsua⁴²	519
3973	Allen2007-3973	Lanping	quickly	tɕi⁵⁵tsua⁴²	519
3974	Allen2007-3974	Qiliqiao	quickly	tɕɯ³¹/ɛ³³lɛ³³	521
3975	Allen2007-3975	Yunlong	quickly	ka³¹tɕɯ³³	522
3976	Allen2007-3976	Xiangyun	quickly	pʰĩ⁵⁵pʰĩ³¹nou⁵⁵	523
3977	Allen2007-3977	Luobenzhuo	quickly	tsa⁴⁴lɯ⁵⁵	520
3978	Allen2007-3978	Zhoucheng	quickly		1
4539	0	Qiliqiao	quickly		229
892	Allen2007-892	Jianchuan	quilt	lou³¹po³¹	1339
893	Allen2007-893	Eryuan	quilt	lɔ³¹pɔ³¹	1339
894	Allen2007-894	Heqing	quilt	lɔu³¹pɔu³¹	1339
895	Allen2007-895	Lanping	quilt	lo³¹po³¹	1339
896	Allen2007-896	Qiliqiao	quilt	lɔ³¹pɔ³¹	1339
897	Allen2007-897	Yunlong	quilt	lao³¹pao³¹	1339
898	Allen2007-898	Xiangyun	quilt	lɔ³¹pɔ³¹	1339
899	Allen2007-899	Luobenzhuo	quilt	la³¹tɕʰã⁵⁵	1340
900	Allen2007-900	Zhoucheng	quilt	lɔ³¹pɔ³¹	1339
4204	Allen2007-4204	Jianchuan	rain	vɤ³³	963
4205	Allen2007-4205	Eryuan	rain	vɤ³³ɕi³³	962
4206	Allen2007-4206	Heqing	rain	vɤ³³	963
4207	Allen2007-4207	Lanping	rain	ʐɯ³³	964
4208	Allen2007-4208	Qiliqiao	rain	vɤ³³ɕi³³	962
4209	Allen2007-4209	Yunlong	rain	vɤ³³ɕi³³	962
4210	Allen2007-4210	Xiangyun	rain	jɛ³³	965
4211	Allen2007-4211	Luobenzhuo	rain	dʐʅ³³	966
4212	Allen2007-4212	Zhoucheng	rain	vɤ³³ɕi³³	962
3241	Allen2007-3241	Jianchuan	raw	xɛ⁵⁵	375
3242	Allen2007-3242	Eryuan	raw	xɛ⁵⁵	375
3243	Allen2007-3243	Heqing	raw	xʰɛ⁵⁵	375
3244	Allen2007-3244	Lanping	raw	xɛ̃⁵⁵	375
3245	Allen2007-3245	Qiliqiao	raw	xɛ⁵⁵	375
3246	Allen2007-3246	Yunlong	raw	xɛ⁵⁵	375
3247	Allen2007-3247	Xiangyun	raw	xɛ̃⁵⁵	375
3248	Allen2007-3248	Luobenzhuo	raw	xã⁴⁴	375
3249	Allen2007-3249	Zhoucheng	raw	xɛ⁵⁵	375
1675	Allen2007-1675	Jianchuan	read	ɣɯ⁴²/jo³¹	760
1676	Allen2007-1676	Eryuan	read	zɔ²¹	761
1677	Allen2007-1677	Heqing	read	ɣɯ⁴²	760
1678	Allen2007-1678	Lanping	read	ɣɯ⁴²	760
1679	Allen2007-1679	Qiliqiao	read	ɯ⁴²	760
1680	Allen2007-1680	Yunlong	read	ɣɯ⁴²	760
1681	Allen2007-1681	Xiangyun	read	ɣou⁴²	760
1682	Allen2007-1682	Luobenzhuo	read	ɣɯ⁴²sɤ³³	759
1683	Allen2007-1683	Zhoucheng	read	ɣɯ⁴²	760
4540	0	Jianchuan	read		578
2296	Allen2007-2296	Jianchuan	receive	sɯ⁵⁵	193
2297	Allen2007-2297	Eryuan	receive	ʂɯ³⁵	193
2298	Allen2007-2298	Heqing	receive	sɯ⁵⁵	193
2299	Allen2007-2299	Lanping	receive	sɯ⁵⁵	193
2300	Allen2007-2300	Qiliqiao	receive	sɯ³⁵	193
2301	Allen2007-2301	Yunlong	receive	sɤ³⁵	193
2302	Allen2007-2302	Xiangyun	receive	sou³⁵	193
2303	Allen2007-2303	Luobenzhuo	receive	qʰɛ⁵⁵	194
2304	Allen2007-2304	Zhoucheng	receive	sɯ³⁵	193
3070	Allen2007-3070	Jianchuan	red	tsʰɛ⁴⁴	762
3071	Allen2007-3071	Eryuan	red	xɔ³⁵	763
3072	Allen2007-3072	Heqing	red	tsʰɛ⁴⁴	762
3073	Allen2007-3073	Lanping	red	tsʰɛ⁴⁴	762
